cliente_id,cluster,segmento_kmeans
404945,2,fiel
404946,3,esquecido
404947,3,esquecido
404948,2,fiel
404949,0,economico
404950,1,abandono
404951,3,esquecido
404952,3,esquecido
404953,1,abandono
404954,2,fiel
404955,2,fiel
404956,2,fiel
404957,2,fiel
404958,2,fiel
404959,3,esquecido
404960,3,esquecido
404961,0,economico
404962,1,abandono
404963,3,esquecido
404964,2,fiel
404965,1,abandono
404966,2,fiel
404967,0,economico
404968,2,fiel
404969,0,economico
404970,2,fiel
404971,0,economico
404972,1,abandono
404973,0,economico
404974,0,economico
404975,1,abandono
404976,0,economico
404977,1,abandono
404978,3,esquecido
404979,3,esquecido
404980,2,fiel
404981,3,esquecido
404982,1,abandono
404983,0,economico
404984,0,economico
404985,3,esquecido
404986,0,economico
404987,0,economico
404988,0,economico
404989,0,economico
404990,3,esquecido
404991,2,fiel
404992,2,fiel
404993,0,economico
404994,2,fiel
404995,1,abandono
404996,0,economico
404997,3,esquecido
404998,1,abandono
404999,0,economico
405000,3,esquecido
405001,3,esquecido
405002,1,abandono
405003,2,fiel
405004,2,fiel
405005,2,fiel
405006,3,esquecido
405007,1,abandono
405008,2,fiel
405009,3,esquecido
405010,3,esquecido
405011,3,esquecido
405012,3,esquecido
405013,3,esquecido
405014,2,fiel
405015,1,abandono
405016,2,fiel
405017,3,esquecido
405018,0,economico
405019,3,esquecido
405020,1,abandono
405021,0,economico
405022,2,fiel
405023,3,esquecido
405024,3,esquecido
405025,2,fiel
405026,1,abandono
405027,0,economico
405028,3,esquecido
405029,1,abandono
405030,2,fiel
405031,0,economico
405032,2,fiel
405033,2,fiel
405034,3,esquecido
405035,2,fiel
405036,1,abandono
405037,2,fiel
405038,1,abandono
405039,1,abandono
405040,0,economico
405041,1,abandono
405042,1,abandono
405043,0,economico
405044,2,fiel
405045,2,fiel
405046,1,abandono
405047,3,esquecido
405048,2,fiel
405049,0,economico
405050,1,abandono
405051,2,fiel
405052,0,economico
405053,2,fiel
405054,2,fiel
405055,2,fiel
405056,2,fiel
405057,1,abandono
405058,2,fiel
405059,3,esquecido
405060,2,fiel
405061,2,fiel
405062,1,abandono
405063,0,economico
405064,0,economico
405065,2,fiel
405066,1,abandono
405067,0,economico
405068,2,fiel
405069,3,esquecido
405070,0,economico
405071,2,fiel
405072,3,esquecido
405073,1,abandono
405074,2,fiel
405075,1,abandono
405076,1,abandono
405077,2,fiel
405078,2,fiel
405079,2,fiel
405080,3,esquecido
405081,0,economico
405082,2,fiel
405083,1,abandono
405084,2,fiel
405085,0,economico
405086,0,economico
405087,1,abandono
405088,1,abandono
405089,3,esquecido
405090,0,economico
405091,2,fiel
405092,0,economico
405093,2,fiel
405094,1,abandono
405095,1,abandono
405096,3,esquecido
405097,2,fiel
405098,1,abandono
405099,2,fiel
405100,0,economico
405101,3,esquecido
405102,2,fiel
405103,0,economico
405104,1,abandono
405105,0,economico
405106,3,esquecido
405107,2,fiel
405108,1,abandono
405109,1,abandono
405110,2,fiel
405111,0,economico
405112,1,abandono
405113,0,economico
405114,1,abandono
405115,1,abandono
405116,3,esquecido
405117,2,fiel
405118,3,esquecido
405119,1,abandono
405120,1,abandono
405121,3,esquecido
405122,2,fiel
405123,2,fiel
405124,1,abandono
405125,1,abandono
405126,2,fiel
405127,3,esquecido
405128,1,abandono
405129,1,abandono
405130,2,fiel
405131,0,economico
405132,2,fiel
405133,0,economico
405134,1,abandono
405135,3,esquecido
405136,1,abandono
405137,0,economico
405138,0,economico
405139,3,esquecido
405140,3,esquecido
405141,3,esquecido
405142,3,esquecido
405143,2,fiel
405144,3,esquecido
405145,2,fiel
405146,3,esquecido
405147,1,abandono
405148,2,fiel
405149,2,fiel
405150,0,economico
405151,3,esquecido
405152,3,esquecido
405153,3,esquecido
405154,3,esquecido
405155,0,economico
405156,2,fiel
405157,2,fiel
405158,0,economico
405159,3,esquecido
405160,2,fiel
405161,2,fiel
405162,2,fiel
405163,3,esquecido
405164,1,abandono
405165,3,esquecido
405166,0,economico
405167,3,esquecido
405168,0,economico
405169,2,fiel
405170,3,esquecido
405171,3,esquecido
405172,1,abandono
405173,1,abandono
405174,0,economico
405175,1,abandono
405176,0,economico
405177,2,fiel
405178,0,economico
405179,0,economico
405180,0,economico
405181,2,fiel
405182,3,esquecido
405183,0,economico
405184,3,esquecido
405185,1,abandono
405186,1,abandono
405187,0,economico
405188,3,esquecido
405189,1,abandono
405190,3,esquecido
405191,3,esquecido
405192,2,fiel
405193,2,fiel
405194,3,esquecido
405195,1,abandono
405196,2,fiel
405197,3,esquecido
405198,1,abandono
405199,1,abandono
405200,3,esquecido
405201,2,fiel
405202,3,esquecido
405203,3,esquecido
405204,1,abandono
405205,1,abandono
405206,3,esquecido
405207,0,economico
405208,2,fiel
405209,0,economico
405210,1,abandono
405211,2,fiel
405212,3,esquecido
405213,2,fiel
405214,1,abandono
405215,2,fiel
405216,0,economico
405217,1,abandono
405218,2,fiel
405219,1,abandono
405220,3,esquecido
405221,1,abandono
405222,1,abandono
405223,2,fiel
405224,2,fiel
405225,3,esquecido
405226,3,esquecido
405227,2,fiel
405228,1,abandono
405229,0,economico
405230,1,abandono
405231,3,esquecido
405232,0,economico
405233,2,fiel
405234,2,fiel
405235,3,esquecido
405236,2,fiel
405237,0,economico
405238,2,fiel
405239,1,abandono
405240,0,economico
405241,2,fiel
405242,1,abandono
405243,3,esquecido
405244,3,esquecido
405245,1,abandono
405246,2,fiel
405247,2,fiel
405248,0,economico
405249,3,esquecido
405250,2,fiel
405251,0,economico
405252,2,fiel
405253,1,abandono
405254,3,esquecido
405255,0,economico
405256,2,fiel
405257,0,economico
405258,0,economico
405259,0,economico
405260,0,economico
405261,0,economico
405262,1,abandono
405263,3,esquecido
405264,2,fiel
405265,3,esquecido
405266,3,esquecido
405267,0,economico
405268,3,esquecido
405269,1,abandono
405270,0,economico
405271,3,esquecido
405272,0,economico
405273,0,economico
405274,1,abandono
405275,2,fiel
405276,1,abandono
405277,2,fiel
405278,2,fiel
405279,2,fiel
405280,3,esquecido
405281,0,economico
405282,3,esquecido
405283,1,abandono
405284,1,abandono
405285,0,economico
405286,3,esquecido
405287,0,economico
405288,0,economico
405289,0,economico
405290,3,esquecido
405291,1,abandono
405292,2,fiel
405293,3,esquecido
405294,2,fiel
405295,0,economico
405296,1,abandono
405297,3,esquecido
405298,2,fiel
405299,0,economico
405300,1,abandono
405301,0,economico
405302,3,esquecido
405303,1,abandono
405304,2,fiel
405305,0,economico
405306,2,fiel
405307,2,fiel
405308,0,economico
405309,3,esquecido
405310,0,economico
405311,0,economico
405312,3,esquecido
405313,2,fiel
405314,2,fiel
405315,0,economico
405316,3,esquecido
405317,2,fiel
405318,2,fiel
405319,0,economico
405320,2,fiel
405321,2,fiel
405322,2,fiel
405323,2,fiel
405324,0,economico
405325,2,fiel
405326,3,esquecido
405327,1,abandono
405328,3,esquecido
405329,1,abandono
405330,0,economico
405331,0,economico
405332,3,esquecido
405333,1,abandono
405334,1,abandono
405335,0,economico
405336,1,abandono
405337,0,economico
405338,2,fiel
405339,2,fiel
405340,3,esquecido
405341,3,esquecido
405342,2,fiel
405343,3,esquecido
405344,1,abandono
405345,3,esquecido
405346,2,fiel
405347,0,economico
405348,0,economico
405349,3,esquecido
405350,2,fiel
405351,0,economico
405352,3,esquecido
405353,3,esquecido
405354,1,abandono
405355,3,esquecido
405356,0,economico
405357,2,fiel
405358,2,fiel
405359,2,fiel
405360,0,economico
405361,0,economico
405362,1,abandono
405363,3,esquecido
405364,3,esquecido
405365,1,abandono
405366,0,economico
405367,3,esquecido
405368,0,economico
405369,0,economico
405370,3,esquecido
405371,2,fiel
405372,0,economico
405373,2,fiel
405374,3,esquecido
405375,2,fiel
405376,3,esquecido
405377,1,abandono
405378,0,economico
405379,2,fiel
405380,2,fiel
405381,0,economico
405382,3,esquecido
405383,2,fiel
405384,3,esquecido
405385,1,abandono
405386,3,esquecido
405387,3,esquecido
405388,3,esquecido
405389,2,fiel
405390,0,economico
405391,1,abandono
405392,1,abandono
405393,3,esquecido
405394,2,fiel
405395,2,fiel
405396,0,economico
405397,3,esquecido
405398,3,esquecido
405399,0,economico
405400,2,fiel
405401,2,fiel
405402,1,abandono
405403,3,esquecido
405404,2,fiel
405405,0,economico
405406,2,fiel
405407,3,esquecido
405408,2,fiel
405409,3,esquecido
405410,2,fiel
405411,2,fiel
405412,0,economico
405413,3,esquecido
405414,2,fiel
405415,2,fiel
405416,2,fiel
405417,0,economico
405418,0,economico
405419,0,economico
405420,0,economico
405421,2,fiel
405422,0,economico
405423,3,esquecido
405424,2,fiel
405425,2,fiel
405426,0,economico
405427,0,economico
405428,0,economico
405429,0,economico
405430,2,fiel
405431,2,fiel
405432,3,esquecido
405433,0,economico
405434,2,fiel
405435,2,fiel
405436,3,esquecido
405437,3,esquecido
405438,0,economico
405439,0,economico
405440,0,economico
405441,2,fiel
405442,3,esquecido
405443,0,economico
405444,1,abandono
405445,1,abandono
405446,1,abandono
405447,2,fiel
405448,3,esquecido
405449,2,fiel
405450,3,esquecido
405451,3,esquecido
405452,0,economico
405453,1,abandono
405454,0,economico
405455,3,esquecido
405456,1,abandono
405457,3,esquecido
405458,2,fiel
405459,0,economico
405460,0,economico
405461,0,economico
405462,1,abandono
405463,1,abandono
405464,0,economico
405465,1,abandono
405466,0,economico
405467,2,fiel
405468,2,fiel
405469,0,economico
405470,3,esquecido
405471,3,esquecido
405472,2,fiel
405473,1,abandono
405474,2,fiel
405475,0,economico
405476,0,economico
405477,2,fiel
405478,2,fiel
405479,3,esquecido
405480,2,fiel
405481,3,esquecido
405482,3,esquecido
405483,0,economico
405484,0,economico
405485,2,fiel
405486,3,esquecido
405487,1,abandono
405488,2,fiel
405489,0,economico
405490,3,esquecido
405491,2,fiel
405492,2,fiel
405493,2,fiel
405494,1,abandono
405495,3,esquecido
405496,0,economico
405497,2,fiel
405498,0,economico
405499,2,fiel
405500,2,fiel
405501,2,fiel
405502,1,abandono
405503,0,economico
405504,3,esquecido
405505,2,fiel
405506,1,abandono
405507,3,esquecido
405508,2,fiel
405509,0,economico
405510,2,fiel
405511,0,economico
405512,2,fiel
405513,3,esquecido
405514,0,economico
405515,1,abandono
405516,2,fiel
405517,3,esquecido
405518,2,fiel
405519,3,esquecido
405520,1,abandono
405521,3,esquecido
405522,3,esquecido
405523,0,economico
405524,3,esquecido
405525,1,abandono
405526,0,economico
405527,2,fiel
405528,2,fiel
405529,3,esquecido
405530,2,fiel
405531,2,fiel
405532,2,fiel
405533,0,economico
405534,2,fiel
405535,3,esquecido
405536,3,esquecido
405537,2,fiel
405538,1,abandono
405539,2,fiel
405540,3,esquecido
405541,0,economico
405542,1,abandono
405543,0,economico
405544,1,abandono
405545,1,abandono
405546,2,fiel
405547,3,esquecido
405548,3,esquecido
405549,3,esquecido
405550,2,fiel
405551,2,fiel
405552,2,fiel
405553,2,fiel
405554,3,esquecido
405555,3,esquecido
405556,0,economico
405557,2,fiel
405558,1,abandono
405559,2,fiel
405560,3,esquecido
405561,0,economico
405562,3,esquecido
405563,3,esquecido
405564,3,esquecido
405565,3,esquecido
405566,1,abandono
405567,1,abandono
405568,3,esquecido
405569,0,economico
405570,3,esquecido
405571,1,abandono
405572,2,fiel
405573,3,esquecido
405574,2,fiel
405575,0,economico
405576,0,economico
405577,1,abandono
405578,0,economico
405579,2,fiel
405580,1,abandono
405581,0,economico
405582,2,fiel
405583,3,esquecido
405584,0,economico
405585,3,esquecido
405586,2,fiel
405587,0,economico
405588,3,esquecido
405589,2,fiel
405590,1,abandono
405591,2,fiel
405592,0,economico
405593,3,esquecido
405594,2,fiel
405595,3,esquecido
405596,0,economico
405597,3,esquecido
405598,3,esquecido
405599,0,economico
405600,0,economico
405601,2,fiel
405602,1,abandono
405603,2,fiel
405604,0,economico
405605,3,esquecido
405606,1,abandono
405607,3,esquecido
405608,3,esquecido
405609,2,fiel
405610,3,esquecido
405611,2,fiel
405612,2,fiel
405613,1,abandono
405614,1,abandono
405615,2,fiel
405616,1,abandono
405617,3,esquecido
405618,2,fiel
405619,3,esquecido
405620,3,esquecido
405621,1,abandono
405622,3,esquecido
405623,0,economico
405624,2,fiel
405625,2,fiel
405626,0,economico
405627,2,fiel
405628,1,abandono
405629,3,esquecido
405630,1,abandono
405631,3,esquecido
405632,3,esquecido
405633,3,esquecido
405634,3,esquecido
405635,0,economico
405636,2,fiel
405637,0,economico
405638,0,economico
405639,3,esquecido
405640,3,esquecido
405641,3,esquecido
405642,3,esquecido
405643,2,fiel
405644,0,economico
405645,2,fiel
405646,2,fiel
405647,1,abandono
405648,0,economico
405649,3,esquecido
405650,3,esquecido
405651,3,esquecido
405652,0,economico
405653,0,economico
405654,2,fiel
405655,0,economico
405656,0,economico
405657,2,fiel
405658,0,economico
405659,1,abandono
405660,2,fiel
405661,2,fiel
405662,1,abandono
405663,0,economico
405664,2,fiel
405665,0,economico
405666,0,economico
405667,0,economico
405668,3,esquecido
405669,0,economico
405670,2,fiel
405671,2,fiel
405672,3,esquecido
405673,1,abandono
405674,3,esquecido
405675,0,economico
405676,3,esquecido
405677,1,abandono
405678,0,economico
405679,3,esquecido
405680,2,fiel
405681,2,fiel
405682,0,economico
405683,3,esquecido
405684,0,economico
405685,2,fiel
405686,2,fiel
405687,1,abandono
405688,3,esquecido
405689,2,fiel
405690,3,esquecido
405691,2,fiel
405692,3,esquecido
405693,2,fiel
405694,3,esquecido
405695,1,abandono
405696,0,economico
405697,2,fiel
405698,2,fiel
405699,0,economico
405700,0,economico
405701,2,fiel
405702,0,economico
405703,3,esquecido
405704,3,esquecido
405705,2,fiel
405706,0,economico
405707,3,esquecido
405708,0,economico
405709,2,fiel
405710,3,esquecido
405711,0,economico
405712,0,economico
405713,2,fiel
405714,3,esquecido
405715,3,esquecido
405716,1,abandono
405717,1,abandono
405718,2,fiel
405719,0,economico
405720,3,esquecido
405721,0,economico
405722,2,fiel
405723,0,economico
405724,2,fiel
405725,2,fiel
405726,3,esquecido
405727,0,economico
405728,2,fiel
405729,2,fiel
405730,0,economico
405731,0,economico
405732,2,fiel
405733,2,fiel
405734,1,abandono
405735,0,economico
405736,2,fiel
405737,3,esquecido
405738,3,esquecido
405739,2,fiel
405740,2,fiel
405741,0,economico
405742,1,abandono
405743,2,fiel
405744,1,abandono
405745,2,fiel
405746,2,fiel
405747,2,fiel
405748,2,fiel
405749,0,economico
405750,0,economico
405751,2,fiel
405752,2,fiel
405753,2,fiel
405754,3,esquecido
405755,2,fiel
405756,2,fiel
405757,0,economico
405758,2,fiel
405759,2,fiel
405760,2,fiel
405761,3,esquecido
405762,2,fiel
405763,1,abandono
405764,2,fiel
405765,0,economico
405766,0,economico
405767,0,economico
405768,1,abandono
405769,3,esquecido
405770,2,fiel
405771,1,abandono
405772,2,fiel
405773,3,esquecido
405774,1,abandono
405775,0,economico
405776,1,abandono
405777,3,esquecido
405778,2,fiel
405779,1,abandono
405780,2,fiel
405781,0,economico
405782,0,economico
405783,0,economico
405784,0,economico
405785,3,esquecido
405786,2,fiel
405787,0,economico
405788,3,esquecido
405789,2,fiel
405790,3,esquecido
405791,1,abandono
405792,1,abandono
405793,0,economico
405794,3,esquecido
405795,1,abandono
405796,3,esquecido
405797,0,economico
405798,1,abandono
405799,1,abandono
405800,0,economico
405801,1,abandono
405802,1,abandono
405803,2,fiel
405804,0,economico
405805,3,esquecido
405806,0,economico
405807,3,esquecido
405808,3,esquecido
405809,2,fiel
405810,0,economico
405811,2,fiel
405812,0,economico
405813,1,abandono
405814,2,fiel
405815,2,fiel
405816,3,esquecido
405817,3,esquecido
405818,2,fiel
405819,3,esquecido
405820,1,abandono
405821,0,economico
405822,1,abandono
405823,2,fiel
405824,0,economico
405825,3,esquecido
405826,2,fiel
405827,1,abandono
405828,0,economico
405829,1,abandono
405830,1,abandono
405831,3,esquecido
405832,0,economico
405833,2,fiel
405834,1,abandono
405835,3,esquecido
405836,0,economico
405837,2,fiel
405838,2,fiel
405839,1,abandono
405840,3,esquecido
405841,2,fiel
405842,1,abandono
405843,1,abandono
405844,0,economico
405845,0,economico
405846,0,economico
405847,1,abandono
405848,1,abandono
405849,3,esquecido
405850,2,fiel
405851,2,fiel
405852,2,fiel
405853,1,abandono
405854,3,esquecido
405855,3,esquecido
405856,3,esquecido
405857,0,economico
405858,2,fiel
405859,3,esquecido
405860,0,economico
405861,2,fiel
405862,3,esquecido
405863,0,economico
405864,3,esquecido
405865,3,esquecido
405866,2,fiel
405867,2,fiel
405868,3,esquecido
405869,1,abandono
405870,0,economico
405871,2,fiel
405872,0,economico
405873,2,fiel
405874,2,fiel
405875,3,esquecido
405876,2,fiel
405877,1,abandono
405878,2,fiel
405879,2,fiel
405880,3,esquecido
405881,1,abandono
405882,0,economico
405883,1,abandono
405884,0,economico
405885,1,abandono
405886,3,esquecido
405887,0,economico
405888,2,fiel
405889,2,fiel
405890,0,economico
405891,0,economico
405892,1,abandono
405893,0,economico
405894,1,abandono
405895,0,economico
405896,2,fiel
405897,0,economico
405898,2,fiel
405899,2,fiel
405900,1,abandono
405901,2,fiel
405902,1,abandono
405903,2,fiel
405904,2,fiel
405905,1,abandono
405906,0,economico
405907,2,fiel
405908,3,esquecido
405909,0,economico
405910,2,fiel
405911,3,esquecido
405912,0,economico
405913,3,esquecido
405914,1,abandono
405915,3,esquecido
405916,0,economico
405917,1,abandono
405918,3,esquecido
405919,3,esquecido
405920,0,economico
405921,1,abandono
405922,2,fiel
405923,0,economico
405924,0,economico
405925,2,fiel
405926,2,fiel
405927,0,economico
405928,0,economico
405929,2,fiel
405930,0,economico
405931,2,fiel
405932,2,fiel
405933,1,abandono
405934,2,fiel
405935,0,economico
405936,3,esquecido
405937,0,economico
405938,3,esquecido
405939,1,abandono
405940,3,esquecido
405941,2,fiel
405942,0,economico
405943,1,abandono
405944,3,esquecido
405945,1,abandono
405946,3,esquecido
405947,2,fiel
405948,2,fiel
405949,1,abandono
405950,1,abandono
405951,2,fiel
405952,0,economico
405953,1,abandono
405954,3,esquecido
405955,2,fiel
405956,2,fiel
405957,1,abandono
405958,1,abandono
405959,0,economico
405960,3,esquecido
405961,2,fiel
405962,1,abandono
405963,0,economico
405964,1,abandono
405965,2,fiel
405966,1,abandono
405967,3,esquecido
405968,1,abandono
405969,1,abandono
405970,2,fiel
405971,3,esquecido
405972,0,economico
405973,1,abandono
405974,3,esquecido
405975,1,abandono
405976,2,fiel
405977,2,fiel
405978,3,esquecido
405979,1,abandono
405980,1,abandono
405981,3,esquecido
405982,2,fiel
405983,0,economico
405984,0,economico
405985,3,esquecido
405986,2,fiel
405987,2,fiel
405988,0,economico
405989,1,abandono
405990,0,economico
405991,3,esquecido
